GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
 "02000","Alaska",8,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",1575306,1798953,1984124,2166758,2507651,3042645,4156808,4893293,5081877,5235885,5546412,6285382,7150519,8730130,9513851,10114887,10962051,11060492,10592902,11059926,12101339,12840241,13409556,14263462,14997575,15499862,15937679,16376600,17297519,18155936,18706617,20092171,21287123,22331474,23372138,24429161,26019615,27696199,29761264,32860667,32995420,35374322,37870572,38997090,38565077,40642115,41918639,41285498,41919375,43522749,44507583,45366320,48207950,50349667
 "02000","Alaska",8,CAINC1,2,"...","Population (persons) 1/","Number of persons",296000,304328,316494,326494,333232,344696,370973,393115,397363,402191,403544,405315,418493,449606,488418,513704,532496,544269,539310,541984,547160,553290,570193,588736,599432,603308,604412,608569,612968,619932,624779,627963,633714,642337,648414,659286,666946,675302,680300,687455,698895,714014,722511,731106,738057,737638,739127,743410,741949,737717,734823,732923,734182,733583
 "02000","Alaska",8,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",5322,5911,6269,6636,7525,8827,11205,12447,12789,13018,13744,15507,17086,19417,19479,19690,20586,20322,19642,20406,22117,23207,23518,24227,25020,25691,26369,26910,28219,29287,29941,31996,33591,34766,36045,37054,39013,41013,43747,47800,47211,49543,52415,53340,52252,55098,56714,55535,56499,58997,60569,61898,65662,68635
 "02010","Aleutian Islands Census Area, AK*",8,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),122497,127328,130799,137685,145321,140356,163055,181574,186848,(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA)
 "02010","Aleutian Islands Census Area, AK*",8,CAINC1,2,"...","Population (persons) 1/","Number of persons",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),7829,7813,7981,8848,9088,9389,9734,9791,10312,(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA)
 "02010","Aleutian Islands Census Area, AK*",8,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),15647,16297,16389,15561,15990,14949,16751,18545,18119,(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA)
 "02013","Aleutians East Borough, AK*",8,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),33643,39871,44928,54515,59787,48225,49607,52665,53608,55904,55637,59023,59418,86013,77995,83518,85871,93711,100198,97790,105067,104375,112274,120582,120264,129089,133578,165850,191326,200602,192045,202909,195259,201226,217059
 "02013","Aleutians East Borough, AK*",8,CAINC1,2,"...","Population (persons) 1/","Number of persons",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),2185,2439,2477,2507,2605,2557,2510,2619,2709,2768,2750,2739,2693,2590,2734,2732,2727,2787,2794,3012,2991,3084,3167,3262,3301,3351,3354,3382,3364,3457,3405,3370,3425,3424,3398
 "02013","Aleutians East Borough, AK*",8,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),15397,16347,18138,21745,22951,18860,19764,20109,19789,20197,20232,21549,22064,33210,28528,30570,31489,33624,35862,32467,35128,33844,35451,36966,36433,38523,39826,49039,56875,58028,56401,60210,57010,58769,63878
 "02016","Aleutians West Census Area, AK*",8,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),181415,189328,208169,222187,240712,236657,191320,164437,148393,118502,116358,128576,117557,119441,139499,166515,170920,185149,193491,201813,216864,209667,225097,255240,281342,283289,299213,297307,306233,294135,305957,315734,326850,327531,354746
